"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"강서구","C271024_화곡3동 1020-17(고정1) 대원공원 방향","방범","37.54424280506715","126.83620324331535","1","2021-01-29"
"강서구","C311006(A1140)_화곡본동 46-133","방범","37.54426796994516","126.84881630791204","1","2021-01-29"
"강서구","C311006(A1140)_화곡본동 46-133(보조1) 까치산로 14길 26 보은빌라 방향","방범","37.544273","126.8488","1","2021-01-29"
"강서구","C271014_화곡3동 1032 - 카메라 1","방범","37.544315","126.83698","1","2021-01-29"
"강서구","C271014_화곡3동 1032(보조1) - 좌측은 강서로 대로 우측은 화곡3동 주민센터 방향","방범","37.544315","126.83698","1","2021-01-29"
"강서구","C271014_화곡3동 1032(보조2) 좌측은 화곡로21길 71 스위트드림 아파트 우측은 대원공원 방향","방범","37.544315","126.83698","1","2021-01-29"
"강서구","C241042_우장산동 1026-27(고정2)","방범","37.5443174","126.838874","1","2021-01-29"
"강서구","C241042_우장산동 1026-27(고정1)","방범","37.544317412486755","126.83887409363993","1","2021-01-29"
"강서구","C271002(A1088)_화곡3동 1016-34","방범","37.544386033185326","126.83482659408672","1","2021-01-29"
"강서구","C241030_우장산동 1030(고정2)","방범","37.54438628684929","126.83928666973887","1","2021-01-29"
"강서구","C241030_우장산동 1030(고정1)","방범","37.54439080918272","126.83928945982514","1","2021-01-29"
"강서구","C271002(A1088)_화곡3동 1016-34(보조1) 화곡 푸르지오 아파트단지 방향","방범","37.544403","126.83482","1","2021-01-29"
"강서구","C241013(A1109)_우장산동 111-30","방범","37.54440893953773","126.8433475200399","1","2021-01-29"
"강서구","C311040_화곡본동 24-200(고정1) 초록마을로 4길 14 다정주택 방향","방범","37.544411260576815","126.84579545030864","1","2021-01-29"
"강서구","C311040_화곡본동 24-200(고정2) 초록마을로 3길 16 제선주택 방향","방범","37.544411260576815","126.84579545030864","1","2021-01-29"
"강서구","C311042_화곡본동 24-236(고정1) 초록마을로 3 세븐일레븐 편의점 방향","방범","37.54442658950754","126.84449634571453","1","2021-01-29"
"강서구","C311042_화곡본동 24-236(고정2) 초록마을로 2길 27 방향","방범","37.54442658950754","126.84449634571453","1","2021-01-29"
"강서구","C311042_화곡본동 24-236(고정3) 초록마을로4길 16 동광빌라 5차 방향","방범","37.54442658950754","126.84449634571453","1","2021-01-29"
"강서구","C241013(A1109)_우장산동 111-30(보조1)화곡로33길 15방향","방범","37.54442694981096","126.8433445320618","1","2021-01-29"
"강서구","C311061_화곡본동 24-562(고정1) 초록마을로 9-8 대림타운 방향","방범","37.54463733360282","126.84552179378811","1","2021-01-29"
"강서구","C271036_화곡3동 1016(고정2)","방범","37.5448033","126.832947","1","2021-01-29"
"강서구","C271036_화곡3동 1016(고정1)","방범","37.54480333949599","126.83294789425676","1","2021-01-29"
"강서구","C271015_화곡동 1024-19","방범","37.544803713110326","126.83577345051043","1","2021-01-29"
"강서구","C271015_화곡동 1024-19(보조1) 강서로 33가길 86 프라임 팰리스 아파트 우측방향","방범","37.544803713110326","126.83577345051043","1","2021-01-29"
"강서구","C271015_화곡동 1024-19(보조2) - 좌측은 오복뜨란채 아파트 방향 우측은 화곡3파출소 방향","방범","37.544803713110326","126.83577345051043","1","2021-01-29"
"강서구","C271017_화곡3동 1024-16","방범","37.544845","126.83633","1","2021-01-29"
"강서구","C271017_화곡3동 1024-16(보조1) 강서로 대로 방향","방범","37.544845","126.83633","1","2021-01-29"
"강서구","C241009(A1105)_우장산동 1029","방범","37.544857","126.838455","1","2021-01-29"
"강서구","C271034_화곡3동 1022(고정1)","방범","37.54505390651899","126.83593868980246","1","2021-01-29"
"강서구","C311075_화곡본동 70-42(고정1) - 초록마을로 5-19 방향","방범","37.5450585976363","126.84550113069086","1","2021-01-29"
"강서구","C271028_화곡3동 1015-7(고정2) 상우빌라 강서로45다길 62-7 방향","방범","37.545085524222244","126.8337959098414","1","2021-01-29"
"강서구","C311075_화곡본동 70-42(고정2) - 초록마을로 6-1 방향","방범","37.545085762145085","126.84552353340439","1","2021-01-29"
"강서구","C271028_화곡3동 1015-7(고정1) 화곡로13길 120 방향","방범","37.54508779343525","126.83379871967166","1","2021-01-29"
"강서구","C311031_화곡본동 24-175(삼거리) - 카메라 1","방범","37.545094","126.84749","1","2021-01-29"
"강서구","C311031_화곡본동 24-175(삼거리)(보조1) 까치산로 14길 26-7 동진아트빌 방향","방범","37.545094","126.84749","1","2021-01-29"
"강서구","C311066_화곡본동 70-46(고정2) - 화곡초등학교 방향","방범","37.5451317","126.844936","1","2021-01-29"
"강서구","C311066_화곡본동 70-46(고정1) - 꿈돌이 어린이공원 방향","방범","37.54513170269627","126.84493683881982","1","2021-01-29"
"강서구","C241032_우장산동 111-8(고정1)화곡로방향","방범","37.54514970831417","126.84324197128012","1","2021-01-29"
"강서구","C241032_우장산동 111-8(고정2)화곡로33길 22방향","방범","37.54514970831417","126.84324197128012","1","2021-01-29"
"강서구","C311014(A1149)_화곡본동 772-40","방범","37.54515605947832","126.85050094051459","1","2021-01-29"
"강서구","C311005(A1138)_화곡본동 24-144","방범","37.54517155152118","126.84656989436207","1","2021-01-29"
"강서구","C311082_화곡본동 70-42(고정1)","방범","37.54519934668465","126.8456476322277","1","2021-01-29"
"강서구","C241010(A1106)_우장산동 1059-19(보조1)화곡로35길 23-34방향","방범","37.54521","126.84207","1","2021-01-29"
"강서구","C241010(A1106)_우장산동 1059-19","방범","37.54522427162904","126.8420640241533","1","2021-01-29"
"강서구","C241043_우장산동 1026-2(고정3)","방범","37.54525616001379","126.83809320898271","1","2021-01-29"
"강서구","C241043_우장산동 1026-2(고정1)","방범","37.54525620760373","126.83810169865704","1","2021-01-29"
"강서구","C241043_우장산동 1026-2(고정2)","방범","37.54526288803264","126.83808748942992","1","2021-01-29"
"강서구","C311023_화곡본동 46-306 - 카메라 1","방범","37.5453","126.848755","1","2021-01-29"
"강서구","C161036_등촌2동 513-2(고정1)","방범","37.54531775061795","126.86157013847644","1","2021-01-29"
"강서구","C161019(A8011)_등촌2동 514-43 (등촌로39가길27)","방범","37.54538","126.859116","1","2021-01-29"
"강서구","C311064_화곡본동 46-370(고정3) - 큰별 어린이공원 방향","방범","37.545456","126.848261","1","2021-01-29"
"강서구","C311064_화곡본동 46-370(고정2) - 까치산로 방향","방범","37.54545607134237","126.84826158063968","1","2021-01-29"
"강서구","C241024_우장산동 1027-39","방범","37.54547","126.839905","1","2021-01-29"
"강서구","C241024_우장산동 1027-39(보조1)화곡로31가길 7방향","방범","37.54547","126.839905","1","2021-01-29"
"강서구","C241014(A1110)_우장산동 111-97","방범","37.54547042182787","126.84377969535272","1","2021-01-29"
"강서구","C291027_화곡6동 42-109(고정1) 까치산로 18길 방향","방범","37.545474548546664","126.85228110364213","1","2021-01-29"
"강서구","C291027_화곡6동 42-109(고정2) 배드민턴 클럽 방향","방범","37.545474548546664","126.85228110364213","1","2021-01-29"
"강서구","C291027_화곡6동 42-109(고정3) 봉제산 방향","방범","37.545474548546664","126.85228110364213","1","2021-01-29"
"강서구","C311064_화곡본동 46-370(고정1) - 좌측은 황제빌라 방향 우측은 큰별 어린이공원 방향","방범","37.54547919737821","126.84836892088317","1","2021-01-29"
"강서구","C241014(A1110)_우장산동 111-97(보조1)강서힐스테이트아파트방향","방범","37.545494","126.84378","1","2021-01-29"
"강서구","C241046_우장산동 1059","방범","37.54555762033175","126.84122906153322","1","2021-01-29"
"강서구","C241045_우장산동 1059-3(고정2)","방범","37.5455734","126.841621","1","2021-01-29"
"강서구","C241045_우장산동 1059-3(고정1)","방범","37.5455734673844","126.8416212251752","1","2021-01-29"
"강서구","C161029_등촌2동 524-4(고정2) (4시 등촌로)","방범","37.5456199","126.861604","1","2021-01-29"
"강서구","C161029_등촌2동 524-4(고정1) (10시 등촌로예원교회)","방범","37.54561993859772","126.8616043518226","1","2021-01-29"
"강서구","C161029_등촌2동 524-4(고정3) (1시 영일고등학교)","방범","37.545724253646746","126.86173329250343","1","2021-01-29"
"강서구","C161038_등촌2동 514-62(고정1)","방범","37.545755914297224","126.86092397937618","1","2021-01-29"
"강서구","C291020_화곡6동 42-96","방범","37.545825862751684","126.85306481927623","1","2021-01-29"
"강서구","C241017(A1113)_우장산동 95-53","방범","37.545837","126.844505","1","2021-01-29"
"강서구","C241017(A1113)_우장산동 95-53(보조1)홍진시범아파트방향","방범","37.545837","126.844505","1","2021-01-29"
"강서구","C311054_화곡본동 29-78(고정2) 까치산로 12길 7-17 주연어린이집 방향","방범","37.5458486","126.848195","1","2021-01-29"
"강서구","C311054_화곡본동 29-78(고정1) 화곡제일침례교회 방향","방범","37.54584865791388","126.84819551100298","1","2021-01-29"
"강서구","C161026_등촌2동 719(고정2) (7시 등촌아이파크아파트 101동)","방범","37.54595226704844","126.86180012474271","1","2021-01-29"
"강서구","C161026_등촌2동 719(고정1) (1시 영일고등학교)","방범","37.54596128008421","126.86180004790248","1","2021-01-29"
"강서구","C311039_화곡본동 29-90","방범","37.54596140113585","126.84871552342221","1","2021-01-29"
"강서구","C241027_우장산동 95-81(고정1)홍진시범아파트방향","방범","37.54599","126.84346","1","2021-01-29"
"강서구","C241027_우장산동 95-81(고정2)화곡로방향","방범","37.54599","126.84346","1","2021-01-29"
"강서구","G164002(G9011)_등촌2동 524-13 (그린파킹)","방범","37.54599","126.860695","1","2021-01-29"
"강서구","C271029_화곡3동 1015-31(고정1) 화곡3파출소 방향","방범","37.546008817477606","126.83489141623236","1","2021-01-29"
"강서구","C241025_우장산동 95-76 - 카메라 1","방범","37.54603134724473","126.84271564406516","1","2021-01-29"
"강서구","C271001(A1087)_화곡3동 1014-35","방범","37.546047","126.835495","1","2021-01-29"
"강서구","C271001(A1087)_화곡3동 1014-35(보조1) 초록아파트 방향","방범","37.546047","126.835495","1","2021-01-29"
"강서구","C291035_화곡6동 42-79(고정1) 까치산로 18라길 35 롯데빌라 방향","방범","37.546050494352535","126.85252516583102","1","2021-01-29"
"강서구","C291035_화곡6동 42-79(고정2) 까치산로 18라길 10-3 승석힐타운 방향","방범","37.54606396732753","126.85251655910474","1","2021-01-29"
"강서구","P243004_우장산동(화곡동) 1165-3(고정2)","방범","37.5461372","126.836785","1","2021-01-29"
"강서구","P243004_우장산동(화곡동) 1165-3(고정3)","방범","37.5461372","126.836785","1","2021-01-29"
"강서구","P243004_우장산동(화곡동) 1165-3(고정1)","방범","37.54613729868847","126.83678505162201","1","2021-01-29"
"강서구","C291013(A4028)_화곡6동 29-221","방범","37.546154","126.851456","1","2021-01-29"
"강서구","C311028(A8015)_화곡본동 29-234","방범","37.546207","126.84941","1","2021-01-29"
"강서구","C241051_우장산동(화곡동) 95-25(고정2)","방범","37.5462791","126.843749","1","2021-01-29"
"강서구","C241051_우장산동(화곡동) 95-25(고정1)","방범","37.54627911898865","126.84374945211901","1","2021-01-29"
"강서구","C291040_화곡6동 42-53(고정2) 까치산로 18라길 5-54 강서 타워 아파트 방향","방범","37.546291965022874","126.85259099899457","1","2021-01-29"
"강서구","C291040_화곡6동 42-53(고정1) 까치산로 18라길 5-4 청구빌라 방향","방범","37.54630551558384","126.85259654194826","1","2021-01-29"
"강서구","C161031_등촌2동 518-24(고정2)","방범","37.5463773","126.858963","1","2021-01-29"
"강서구","C161031_등촌2동 518-24(고정1)","방범","37.54637736517108","126.85896324624258","1","2021-01-29"
"강서구","C311070_화곡본동 29-247(고정2)","방범","37.54638490119062","126.84868218201959","1","2021-01-29"
"강서구","C161024_등촌2동 518-24(고정1) (11시 씨지아름채)","방범","37.54638578141101","126.85904842336782","1","2021-01-29"
"강서구","C161008(A2014)_등촌2동 522-23","방범","37.546391537641824","126.86031766397062","1","2021-01-29"
"강서구","C161008(A2014)_등촌2동 522-23(보조1) (5시 성산중앙교회)","방범","37.546406","126.86032","1","2021-01-29"
"강서구","C161008(A2014)_등촌2동 522-23(보조2) (11시 등촌초교)","방범","37.546406","126.86032","1","2021-01-29"
"강서구","C311070_화곡본동 29-247(고정1)","방범","37.5464232481145","126.84867640651026","1","2021-01-29"
"강서구","C311063_화곡본동 24-70(고정1) 화곡로 42나길 3-6 RANG HOTEL 방향","방범","37.54645779996489","126.84710487188921","1","2021-01-29"
"강서구","C311063_화곡본동 24-70(고정2) 화곡로 42길 27 샤르망 모텔 방향","방범","37.54646681297376","126.84710479327827","1","2021-01-29"
"강서구","C311056_화곡본동 26-17(고정1) 화곡로 42나길 14-8 효성하이츠빌라 방향","방범","37.546635649854366","126.84748255210665","1","2021-01-29"
"강서구","C311030_화곡본동 24-536 - 카메라 1","방범","37.54664","126.84609","1","2021-01-29"
"강서구","C311030_화곡본동 24-536(보조1) 화곡로 42나길 16 호텔 힐 방향","방범","37.54664","126.84609","1","2021-01-29"
"강서구","C311030_화곡본동 24-536(보조2) 꿈돌이 어린이공원 방향","방범","37.54664","126.84609","1","2021-01-29"
"강서구","C191008_발산1동 223-4(남부순환로 19길 50)","방범","37.546657250057756","126.82408322648436","1","2021-01-29"
"강서구","C271012(A7010)[경찰방범]_화곡3동 1012-3","방범","37.546722435046895","126.83491818996609","1","2021-01-29"
"강서구","C241016(A1112)_우장산동 84-19(보조1)화곡로41길 36방향","방범","37.54672503","126.8438244","1","2021-01-29"
"강서구","C241016(A1112)_우장산동 84-19화곡로방향","방범","37.54672503","126.8438244","1","2021-01-29"
"강서구","C241028_우장산동 84-16","방범","37.54679753457403","126.84416427415145","1","2021-01-29"
"강서구","C161016_등촌2동 515-8","방범","37.5468","126.85731","1","2021-01-29"
